Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2017/3/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
China,CHN,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,,2.585562696,,,,,,,,,,,,,,,,,1.013576,1.019188505,0.849013074,0.794711172,1.022889465,1.132054218,0.952476361,0.536956041,0.422641963,0.228120872,0.291949176,0.506812547,0.541916773,0.477365562,0.417335605,0.636273015,0.64358484,0.939619501,0.964573022,1.578908621,0.872229289,1.213265233,2.249019672,1.638739373,1.591813305,1.811424492,2.413082425,2.694588349,3.001578866,3.258900524,4.34812826,3.665163014,3.99767661,4.895493944,5.530918089,5.404154835,5.306599932,,
China,CHN,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,,4.528471081,,,,,,,,,,,,,,,,,0.957163467,0.595062141,1.268905409,2.289822242,1.370724745,1.016595952,0.547519785,0.290723678,0.275214094,0.244778785,0.381196016,0.628267244,0.396495667,0.35485166,0.351266231,0.513310109,0.449239275,0.51802049,0.795882622,0.946825347,0.951798142,0.754712176,0.837901466,0.948004291,0.974974738,1.183431045,1.49006427,1.626444282,1.467450103,1.667274696,1.903715853,1.514243461,1.647977288,1.501778941,1.245622237,1.08181084,1.031429122,,
China,CHN,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,,3.347780601,,,,,,,,,,,,,,,,,1.601746014,0.877170435,1.463727249,1.04343404,1.30940424,1.04381782,0.726301756,0.296608773,0.231309243,0.294058446,0.334585318,0.493385403,0.402399304,0.304354478,0.440077335,0.78970259,0.340176904,0.589895858,0.780606473,0.975811074,0.934063383,0.960083337,1.519538475,1.351382349,1.10885173,1.31206406,1.338116158,1.797496665,1.945545607,2.019633638,2.537613697,2.311023611,2.488428807,2.890362821,2.874842243,2.737964264,2.822161293,,
China,CHN,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,,0.059781796,,,,,,,,,,,,,,,,,3.939629342,3.698895986,2.480389644,3.298120709,3.350954168,3.015056509,2.662464263,2.925127471,2.271498357,1.632706888,2.724738537,2.599211689,1.922524393,1.595180854,1.445787268,1.284187671,1.458276228,1.702777268,1.832399499,1.756571496,1.275192322,0.977638459,1.304096408,1.585990857,1.787522171,2.239459588,2.472582131,2.487227397,2.738338871,3.231200361,3.854350927,4.150770973,4.160199734,4.507404279,4.457662676,4.27570566,4.382601688,,
China,CHN,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.902421266,1.847289343,1.684390166,1.097685838,0.935189501,0.81145686,0.543627299,0.701623197,0.859582411,0.840716376,0.992296368,1.086371307,0.905459661,0.898134369,0.813233074,1.059578788,1.123916681,1.212580851,1.497219801,1.727613773,1.854688436,1.973352855,1.651337463,,
China,CHN,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,,6.321924974,,,,,,,,,,,,,,,,,4.685939407,4.176359454,3.953857985,3.334180902,6.077073532,4.064975782,3.8133732,2.840382107,3.001012122,4.213989408,4.399110422,4.164293188,4.510156044,4.696917316,4.249536391,3.963057282,4.412616609,5.109466004,5.43500285,5.879763909,6.187165534,6.760951933,7.782232656,7.584469115,8.316729164,9.078619105,8.924933538,9.045941065,9.319321069,9.744036972,8.822062094,9.058226479,9.605929877,9.845089074,9.597174659,9.059659144,9.537464371,,
China,CHN,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,,10.52159617,,,,,,,,,,,,,,,,,10.96622646,10.06978807,8.907459626,9.994683433,9.764761854,8.494161379,6.828777732,5.628033766,4.964252208,3.945380552,5.332227684,5.592725893,3.971731285,3.272795351,3.556887707,5.070762728,4.575667413,4.847998954,5.308651118,6.069573398,4.576910434,4.607322403,6.770138431,6.364833245,6.455458312,7.632750492,8.619304645,9.503891062,9.96614652,11.23658801,13.76772542,12.85378191,13.79150224,15.52265376,15.96373368,15.47298845,15.1941295,,
China,CHN,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,,81.48258855,,,,,,,,,,,,,,,,,72.37450523,76.76944234,80.28710587,81.69621599,77.87862769,80.96299703,82.50556767,84.30445243,83.90840986,84.916722,81.48453266,80.04610747,85.1432708,87.37188107,89.30126344,88.80079033,88.52652304,87.41993345,86.75398743,86.00212086,87.0799766,86.12892527,82.05964876,82.44620913,80.10612481,77.20334977,75.52709662,73.08505352,71.44034662,70.05061113,69.23913608,69.47648637,67.58489381,66.80976693,65.46126992,66.1760407,66.53718852,,
China,CHN,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,2648460000,1746680000,1372970000,1450150000,1710120000,2246320000,2481910000,2169140000,2067580000,1917290000,2278810000,2128520000,2850690000,5207560000,7791150000,7925580000,6660140000,7148240000,11130900000,15620600000,19941000000,22014000000,19285000000,21390000000,27410000000,42252000000,42904000000,43216000000,55268000000,59142000000,53345000000,63791000000,80585000000,1.04E+11,1.16E+11,1.32E+11,1.39E+11,1.42E+11,1.40E+11,1.66E+11,2.25E+11,2.44E+11,2.95E+11,4.13E+11,5.61E+11,6.60E+11,7.91E+11,9.56E+11,1.13E+12,1.01E+12,1.40E+12,1.74E+12,1.82E+12,1.95E+12,1.96E+12,1.68E+12,
China,CHN,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,,4.005380362,,,,,,,,,,,,,,,,,1.58140051,0.990270798,1.771340682,1.367975775,1.501823756,1.928059175,1.476877789,0.568500148,0.521081261,0.756546907,1.159486271,1.141599759,1.020516572,1.363137413,1.20164498,1.307989154,1.000814407,1.526254246,1.916645022,2.349578518,1.855421735,1.782685539,3.91576297,3.07953037,2.747904091,2.998203594,3.402451077,4.200122564,4.340536935,4.278643127,6.212278092,5.187204519,5.770726663,6.775393269,7.24261584,7.050070613,6.990910136,,
China,CHN,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,5.531810762,3.899328105,2.466441124,2.886982607,2.546071243,3.067301656,2.575708259,3.039094328,4.593743538,3.685703483,3.171738589,4.264652456,4.361864477,4.6743165,4.825533709,5.127633682,5.672479162,5.720404476,5.146994863,5.43550479,7.25891299,8.597480394,9.010273707,11.77729032,13.08109502,13.5435923,14.2552958,14.73019557,13.02763221,12.65484295,11.45017972,10.21689141,
China,CHN,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,69.18373386,52.24780661,50.84261427,81.58269593,79.15521047,77.44620695,79.78968788,81.04279932,80.43322988,84.00396961,83.86867572,79.00810905,79.10485208,77.14032873,81.25969853,80.28558637,75.11590842,77.56194603,79.61871296,78.89379449,75.26243447,73.07324336,71.18222513,68.468755,61.93029523,64.37670592,61.45034186,56.58530959,55.17339268,54.99500792,57.56681778,61.6906356,
China,CHN,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,4.772117962,5.97826087,4.593773728,3.051747015,4.049382716,6.08137045,6.404088996,5.233697173,2.285436421,5.435610871,2.975996524,3.13067543,11.91306001,17.3468141,1.041620099,4.886748707,7.115078336,6.631729395,7.116770273,7.108255571,7.202043941,8.706689162,8.654737115,8.829304226,9.690408623,8.748049806,8.559771184,8.234510818,12.26290336,8.300781333,8.037484439,7.82710015,6.076740184,2.56716255,
China,CHN,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.19335553,21.01003069,23.17332393,24.04671654,23.81624743,25.28196067,26.06887442,24.54577259,21.18740811,21.89970533,20.39987603,17.9992439,19.55576406,20.54718938,19.72316144,,
China,CHN,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,0.505089453,0.40501345,1.19040482,1.224087541,1.402356312,2.785515623,2.379219381,3.299283634,4.471902491,5.627693494,3.524913069,3.893040513,4.969190327,7.248541215,4.869753987,5.397425092,9.471300906,7.448187216,6.894638814,7.495577655,9.115451782,10.55816378,12.36202338,11.99316747,16.251121,13.43655434,14.5301594,16.7906151,18.4361654,17.40229864,17.20111591,12.66528999,
China,CHN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,9.025616018,4.098320908,4.393763892,7.336018246,7.76823232,9.123327792,8.655335164,6.119837779,4.887476978,2.863455323,4.382309688,6.979069953,5.88040854,5.030726381,4.770712718,4.032473613,4.127804579,3.974792425,3.522518695,3.854195091,4.035359314,3.557627182,3.184264623,3.719424488,4.756049838,4.917167838,4.615003087,4.649789984,5.404176057,5.495515037,5.790250536,6.658611359,
China,CHN,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,7.72219218,5.809539625,5.003693316,6.526180168,8.557251065,7.21784339,6.066707456,6.158770164,4.87671648,3.118389821,4.406196846,5.195516427,5.119572641,5.232279305,4.246896792,4.29968862,4.807262363,4.572290378,4.254246302,3.985963612,4.034504689,3.881242758,3.97759393,3.757853555,3.558283963,3.365279855,3.718185611,4.19417019,3.861183237,3.633456473,3.482129423,3.585486006,
China,CHN,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.96,13.94,12.81,,24.98,19.89,19.79,16.67,18.82,19.18,6.02,5.73,6.22,3.55,3.69,3.27,2.17,1.94,2.11,1.87,,,2,2.6,
China,CHN,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.96,13.94,12.81,,24.98,19.89,19.79,16.67,18.82,19.18,6.02,5.73,6.22,3.47,3.54,3.03,2.02,1.68,1.82,1.55,,,1.61,2.07,
China,CHN,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0.3468752,0.3657817,0.3271845,0,0.3227226,0.6138446,0,0,0,0.1975609,0.1301001,0.320784,0.6013894,0.512592,0.6240892,,,0.1924222,0.1486956,
China,CHN,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.02,33.32,31.8,,26.14,18.43,18.34,18.16,18.87,17.81,13.63,12.53,11.69,10.72,11.11,11.21,10.97,10.97,11.01,10.97,,,10.44,10.45,
China,CHN,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.67,30.9,29.25,,23.71,17.09,16.75,16.67,17.39,16,12.16,10.75,9.78,8.78,8.85,8.87,8.67,8.02,8.21,8.01,,,7.57,7.79,
China,CHN,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.90944,63.20728,63.63066,,44.49856,34.56993,33.26844,35.7026,37.20517,36.52144,28.70904,23.40757,17.19168,14.42645,14.92724,18.64407,19.20826,18.37694,14.29845,18.61813,,,17.62038,18.23052,
China,CHN,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.32,11.27,11.27,11.27,11.27,11.27,11.28,11.28,11.28,11.28,11.28,,,11.37,11.37,
China,CHN,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,,,100,100,
China,CHN,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.17,30.29,27.93,,19.76,15.82,15.58,14.46,14.67,14.11,7.56,6.48,5.96,4.9,4.39,4.47,3.93,3.93,4.08,4.02,,,3.71,4,
China,CHN,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.17,30.29,27.93,,19.76,15.82,15.58,14.46,14.67,14.11,7.56,6.48,5.96,4.87,4.24,4.18,3.71,3.58,3.69,3.57,,,3.21,3.41,
China,CHN,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0.3789075,0.4169212,0.4317071,0,0.471344,0.5759745,0,0,0,0.2128229,0.265644,0.2639196,0.3276942,0.2866252,0.4889164,,,0.0996934,0.0865775,
China,CHN,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.09,39.08,35.51,,23.7,17.51,17.49,17.12,16.99,15.88,12.37,11.36,10.52,9.81,9.82,9.87,9.58,9.57,9.61,9.59,,,9.37,9.39,
China,CHN,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.71,37.1,33.32,,22.02,16.66,16.64,16.34,16.4,15.39,11.81,10.69,9.81,9.24,8.88,8.79,8.57,8.07,7.92,7.82,,,7.57,7.55,
China,CHN,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.96164,76.22266,73.00536,,52.5029,41.59121,42.14491,40.94209,42.4396,40.45974,25.85612,22.3696,16.10332,19.11529,11.98645,14.25284,13.13896,13.20731,11.23571,13.25226,,,16.1763,16.00845,
China,CHN,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.02,10,10,10,10,10,9.94,9.94,9.94,9.94,9.94,,,9.98,9.98,
China,CHN,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,,,100,100,
China,CHN,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.41,33.28,30.72,,18.43,14.85,14.8,14.03,13.74,13.04,7.92,6.67,5.88,5.35,4.65,4.96,4.87,4.88,5.14,5.36,,,4.78,4.66,
China,CHN,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.41,33.28,30.72,,18.43,14.85,14.8,14.03,13.74,13.04,7.92,6.67,5.88,5.34,4.5,4.65,4.6,4.5,4.69,4.83,,,4.2,4.05,
China,CHN,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0.386415,0.4282805,0.4541469,0,0.5010889,0.5706206,0,0,0,0.2160391,0.2911082,0.2539703,0.2777228,0.2446143,0.4646375,,,0.0869582,0.0779486,
China,CHN,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.88,40.77,36.59,,22.98,17.27,17.26,16.84,16.47,15.35,12.03,11.04,10.18,9.55,9.45,9.48,9.17,9.16,9.2,9.18,,,9.02,9.04,
China,CHN,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.75,38.27,34.13,,21.7,16.59,16.64,16.29,16.23,15.29,11.76,10.68,9.82,9.31,8.88,8.78,8.56,8.08,7.87,7.8,,,7.58,7.51,
China,CHN,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.44783,78.92074,75.00468,,54.24311,43.15132,44.01746,42.13899,43.63533,41.3486,25.41029,22.23613,15.93357,19.83666,11.46137,13.45924,12.05298,12.27599,10.6775,12.27819,,,16.00126,15.72334,
China,CHN,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.64,9.63,9.63,9.63,9.63,9.63,9.55,9.55,9.55,9.55,9.55,,,9.51,9.51,
China,CHN,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,,,100,100,
China,CHN,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,10.30127775,11.64328384,10.57719974,10.92263983,13.83765328,19.96896238,20.27710787,21.09790127,25.31267808,28.55811736,24.94630314,29.21620191,36.90783388,48.10906777,52.41075701,56.9703738,61.06711678,64.53993008,66.2782206,75.88994435,100,108.3425754,128.2265419,177.1833081,215.6811215,240.6270383,280.1713437,318.6986785,330.8627961,340.5163542,415.3299288,451.759249,467.8969701,514.0935825,534.1575993,522.4061322,
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,8.740872003,7.36829945,6.960907899,6.865311963,6.633076332,6.828130256,6.729458754,6.253468696,6.220939382,5.453046336,4.952389572,4.920824476,5.755448077,8.000084611,10.33348561,9.55420164,8.83691033,8.384617244,14.10035328,16.39795391,19.90060162,22.47516512,20.28654483,18.90710027,20.60001374,22.48951851,24.55317939,30.27880834,32.90626334,32.11343621,31.98926927,35.3966145,38.77233448,44.00481241,41.92989797,38.23630304,33.5608939,33.81456373,31.48060832,32.96442453,39.15453101,38.05082387,42.21319369,51.25545892,59.04602703,62.20154152,63.96637018,61.27421293,55.74479098,43.20068213,48.74915707,48.09295287,45.17373784,43.29028752,41.03581019,35.94658827,
China,CHN,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.726149152,2.902800937,9.436182951,10.19512545,9.745645447,8.791564714,8.306369399,7.971238327,4.075531654,3.858379199,3.354183833,3.107002142,3.138617397,3.153727853,4.244589315,3.97416129,3.973017941,5.247762785,6.064290146,7.289640747,,
China,CHN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3688000000,4474000000,9220000000,9943000000,11621000000,14169000000,14992000000,16759000000,16716000000,21360000000,21759000000,24322000000,29786000000,36157000000,43702000000,54880000000,72585000000,1.02E+11,1.29E+11,1.65E+11,,
China,CHN,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3688000000,4474000000,8130000000,9205000000,10864000000,13114000000,13909000000,15398000000,15187000000,19149000000,21759000000,24322000000,29786000000,36157000000,43702000000,54880000000,72585000000,1.02E+11,1.29E+11,1.65E+11,,
China,CHN,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8730000000,10200000000,12074000000,12602000000,14098000000,16231000000,17792000000,20385000000,17406000000,25739000000,29296000000,33949000000,37233000000,40843000000,39675000000,45814000000,48464000000,50028000000,51664000000,56913000000,,
China,CHN,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090000000,738000000,757000000,1055000000,1083000000,1361000000,1529000000,2211000000,2962000000,3920000000,3483000000,4830000000,3406000000,4960000000,6425000000,7921000000,9722000000,,,
China,CHN,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552000000,627000000,908000000,1087000000,1214000000,1357000000,1301000000,2016000000,2546000000,3183000000,3893000000,3287000000,2957000000,4340000000,4849000000,4909000000,4737000000,,,
China,CHN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.929095757,5.941355328,8.984366661,9.358110976,10.01174241,9.112847893,9.112440788,8.780160369,4.194618398,4.589312251,3.788248077,3.423205156,2.961928502,2.731394077,3.174702164,2.856333831,2.412521638,2.300040629,2.193246536,2.254660302,,
China,CHN,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8730000000,10200000000,12626000000,13229000000,15006000000,17318000000,19006000000,21742000000,18707000000,27755000000,29296000000,33949000000,37233000000,40843000000,39675000000,45814000000,48464000000,50028000000,51664000000,56913000000,,
China,CHN,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4520000,5061000,5324000,8426000,9232000,10473000,12133000,16602000,20222000,28853000,31026000,34524000,40954000,45844000,47656000,57386000,70250000,83183000,98185000,,,
China,CHN,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20034000,22765000,23770000,25073000,27047000,31229000,33167000,36803000,32970000,41761000,46809000,49913000,54720000,53049000,50875000,55664000,57581000,57725000,55686000,55622000,,
China,CHN,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,2.7,,,,2.3,,,,,,,,,,,,,,,
China,CHN,Urban population (% of total),SP.URB.TOTL.IN.ZS,16.203,16.708,17.226,17.757,18.299,18.086,17.915,17.785,17.656,17.528,17.4,17.292,17.184,17.184,17.292,17.4,17.46,17.52,17.9,18.617,19.358,20.118,20.902,21.545,22.203,22.874,23.559,24.259,24.974,25.701,26.442,27.312,28.2,29.103,30.024,30.961,31.916,32.883,33.867,34.865,35.877,37.093,38.425,39.776,41.144,42.522,43.868,45.199,46.539,47.88,49.226,50.573,51.889,53.168,54.41,55.614,
China,CHN,Urban population,SP.URB.TOTL,108085352,110327936,114685540,121162226,127791981,129348359,131746910,134196718,136747486,139527262,142386810,145443877,148131235,151552570,155688522,159452730,162497601,165293316,171153535,180399661,189947471,199949784,210823843,220472140,230206255,240414890,251325056,262976051,275121076,287504237,300165618,314301034,328521540,342961393,357836540,373035157,388593258,404485562,420606126,436766058,452999147,471767321,491993700,512473984,533257098,554367818,575118254,595670841,616481190,637407288,658498663,679766865,700862129,721691798,742299307,762590291,
China,CHN,Urban population growth (annual %),SP.URB.GROW,4.935494732,2.053595578,3.87367811,5.493641021,5.327343511,1.210542855,1.837351159,1.842403457,1.882928902,2.012395147,2.028735959,2.124291883,1.830831672,2.283395763,2.692479597,2.389015723,1.891572392,1.705832985,3.483945072,5.261370931,5.157283705,5.131868951,5.295666246,4.474842022,4.320433025,4.339047124,4.438100593,4.531582208,4.514830994,4.402632038,4.309678481,4.601685132,4.42511729,4.301547743,4.245840597,4.159637994,4.086051744,4.008285508,3.908078566,3.77008873,3.649252711,4.059565758,4.198001148,4.078403526,3.97537213,3.882472976,3.674728093,3.511255552,3.433957689,3.338102468,3.255365494,3.178740299,3.056129629,2.928698509,2.815436536,2.696837536,
China,CHN,Rural population (% of total population),SP.RUR.TOTL.ZS,83.797,83.292,82.774,82.243,81.701,81.914,82.085,82.215,82.344,82.472,82.6,82.708,82.816,82.816,82.708,82.6,82.54,82.48,82.1,81.383,80.642,79.882,79.098,78.455,77.797,77.126,76.441,75.741,75.026,74.299,73.558,72.688,71.8,70.897,69.976,69.039,68.084,67.117,66.133,65.135,64.123,62.907,61.575,60.224,58.856,57.478,56.132,54.801,53.461,52.12,50.774,49.427,48.111,46.832,45.59,44.386,
China,CHN,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.243892338,-1.61999785,0.19660514,1.814075081,1.65947928,2.641735514,2.995869754,2.728944681,2.76768535,2.895326925,2.91675944,2.877580693,2.587851705,2.283395281,1.935460378,1.63572658,1.474672353,1.290061014,0.876400013,0.456766888,0.33954107,0.334046363,0.486379094,0.628711884,0.469834594,0.495456908,0.595274324,0.683647432,0.66158062,0.559447167,0.464975035,0.174643831,-0.00364702,-0.116016198,-0.177318685,-0.261567332,-0.344790969,-0.407037131,-0.517399494,-0.654731362,-0.777935943,-1.188186246,-1.470150496,-1.595639068,-1.703783318,-1.781026631,-1.811246341,-1.877489851,-1.963215611,-2.042985048,-2.133474239,-2.2096075,-2.211368176,-2.200701359,-2.181522044,-2.168292268,
China,CHN,Rural population,SP.RUR.TOTL,558984648,550002064,551084460,561172774,570563019,585836641,603653090,620353282,637762514,656497738,675928190,695661123,713898765,730387430,744661478,756942270,768187399,778161684,785011465,788605339,791287529,793935216,797806157,802837860,806618745,810625110,815464944,821058949,826508924,831145763,835019382,836478966,836448460,835478607,833998460,831819843,828956742,825589438,821328874,815968942,809645853,800082679,788406300,775926016,762817902,749352182,735901746,722214159,708173810,693852712,679206337,664363135,649832871,635688202,621970693,608629709,
